id,trt,add,add_new,rdp,epa,District,section,UTM_flsE,UTM_flsN,y95_96,mz_var,lite_txt,sitegrp,yield,N,P2O5,S,Nsq
212148,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1997/98,MH18,light,Lower South Rukuru,1096.68,35,10,2,1225
212158,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1997/98,MH18,medium,Lower South Rukuru,1279.46,35,10,2,1225
212168,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1997/98,MH18,light,Lower South Rukuru,1919.19,35,10,2,1225
212178,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1997/98,MH18,light,Lower South Rukuru,1846.07807,35,10,2,1225
212016,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1995/96,MH18,medium,Lower South Rukuru,2156.80403,35,0,0,1225
212016,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1995/96,MH18,medium,Lower South Rukuru,3198.65,35,10,2,1225
212026,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1995/96,MH18,medium,Lower South Rukuru,2376.14,35,0,0,1225
212026,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1995/96,MH18,medium,Lower South Rukuru,2467.53,35,10,2,1225
212036,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21203,585000,8742000,1995/96,MH18,light,Lower South Rukuru,1809.52193,35,0,0,1225
212036,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21203,585000,8742000,1995/96,MH18,light,Lower South Rukuru,2540.64193,35,10,2,1225
212046,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1995/96,MH18,medium,Lower South Rukuru,3290.04,35,0,0,1225
212046,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1995/96,MH18,medium,Lower South Rukuru,3381.43,35,10,2,1225
212056,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1995/96,MH18,medium,Lower South Rukuru,1645.02,35,0,0,1225
212056,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1995/96,MH18,medium,Lower South Rukuru,2010.58,35,10,2,1225
212066,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1995/96,MH18,medium,Lower South Rukuru,1096.68,35,0,0,1225
212066,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1995/96,MH18,medium,Lower South Rukuru,1462.24,35,10,2,1225
212076,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1995/96,MH18,light,Lower South Rukuru,1645.02,35,0,0,1225
212076,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1995/96,MH18,light,Lower South Rukuru,2101.97,35,10,2,1225
212086,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1995/96,MH18,medium,Lower South Rukuru,1188.07,35,0,0,1225
212086,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1995/96,MH18,medium,Lower South Rukuru,1096.68,35,10,2,1225
212096,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1995/96,MH18,medium,Lower South Rukuru,1370.85,35,0,0,1225
212096,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1995/96,MH18,medium,Lower South Rukuru,1462.24,35,10,2,1225
212106,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1995/96,MH18,medium,Lower South Rukuru,548.34,35,0,0,1225
212106,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1995/96,MH18,medium,Lower South Rukuru,1462.24,35,10,2,1225
212116,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1995/96,MH18,medium,Lower South Rukuru,1645.02,35,0,0,1225
212116,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1995/96,MH18,medium,Lower South Rukuru,2376.14,35,10,2,1225
212126,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1995/96,MH18,light,Lower South Rukuru,1215.48702,35,0,0,1225
212126,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1995/96,MH18,light,Lower South Rukuru,1462.24,35,10,2,1225
212136,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1995/96,MH18,light,Lower South Rukuru,1462.24,35,0,0,1225
212136,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1995/96,MH18,light,Lower South Rukuru,2193.36,35,10,2,1225
212146,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1995/96,MH18,light,Lower South Rukuru,1096.68,35,0,0,1225
212146,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1995/96,MH18,light,Lower South Rukuru,1462.24,35,10,2,1225
212156,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1995/96,MH18,light,Lower South Rukuru,548.34,35,0,0,1225
212156,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1995/96,MH18,light,Lower South Rukuru,731.12,35,10,2,1225
212166,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1995/96,MH18,light,Lower South Rukuru,1060.12403,35,0,0,1225
212166,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1995/96,MH18,light,Lower South Rukuru,1279.46,35,10,2,1225
212176,35:00:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1995/96,MH18,light,Lower South Rukuru,3143.81614,35,0,0,1225
212176,35:10:0+2S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1995/96,MH18,light,Lower South Rukuru,4386.72,35,10,2,1225
212018,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1997/98,MH18,light,Lower South Rukuru,3271.76193,69,21,4,4761
212028,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1997/98,MH18,medium,Lower South Rukuru,2193.36,69,21,4,4761
212048,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1997/98,MH18,light,Lower South Rukuru,2741.7,69,21,4,4761
212058,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1997/98,MH18,light,Lower South Rukuru,2558.92,69,21,4,4761
212068,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1997/98,MH18,light,Lower South Rukuru,1096.68,69,21,4,4761
212078,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1997/98,MH18,light,Lower South Rukuru,2284.75,69,21,4,4761
212088,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1997/98,MH18,light,Lower South Rukuru,1133.23597,69,21,4,4761
212098,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1997/98,MH18,light,Lower South Rukuru,2924.48,69,21,4,4761
212108,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1997/98,MH18,light,Lower South Rukuru,1096.68,69,21,4,4761
212118,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1997/98,MH18,light,Lower South Rukuru,1462.24,69,21,4,4761
212128,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1997/98,MH18,light,Lower South Rukuru,3472.82,69,21,4,4761
212138,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1997/98,MH18,light,Lower South Rukuru,1827.8,69,21,4,4761
212148,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1997/98,MH18,light,Lower South Rukuru,2376.14,69,21,4,4761
212158,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1997/98,MH18,medium,Lower South Rukuru,2193.36,69,21,4,4761
212168,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1997/98,MH18,light,Lower South Rukuru,2814.81193,69,21,4,4761
212178,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1997/98,MH18,light,Lower South Rukuru,2613.75403,69,21,4,4761
212016,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1995/96,MH18,medium,Lower South Rukuru,3235.20614,69,21,4,4761
212026,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1995/96,MH18,medium,Lower South Rukuru,1590.18597,69,21,4,4761
212036,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21203,585000,8742000,1995/96,MH18,light,Lower South Rukuru,3125.53807,69,21,4,4761
212046,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1995/96,MH18,medium,Lower South Rukuru,3472.82,69,21,4,4761
212056,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1995/96,MH18,medium,Lower South Rukuru,2741.7,69,21,4,4761
212066,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1995/96,MH18,medium,Lower South Rukuru,1827.8,69,21,4,4761
212076,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1995/96,MH18,light,Lower South Rukuru,3015.87,69,21,4,4761
212086,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1995/96,MH18,medium,Lower South Rukuru,2193.36,69,21,4,4761
212096,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1995/96,MH18,medium,Lower South Rukuru,1645.02,69,21,4,4761
212106,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1995/96,MH18,medium,Lower South Rukuru,1279.46,69,21,4,4761
212116,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1995/96,MH18,medium,Lower South Rukuru,2376.14,69,21,4,4761
212126,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1995/96,MH18,light,Lower South Rukuru,2376.14,69,21,4,4761
212136,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1995/96,MH18,light,Lower South Rukuru,3290.04,69,21,4,4761
212146,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1995/96,MH18,light,Lower South Rukuru,1645.02,69,21,4,4761
212156,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1995/96,MH18,light,Lower South Rukuru,1279.46,69,21,4,4761
212166,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1995/96,MH18,light,Lower South Rukuru,1900.91193,69,21,4,4761
212176,69:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1995/96,MH18,light,Lower South Rukuru,3655.6,69,21,4,4761
212018,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1997/98,MH18,light,Lower South Rukuru,3838.38,92,21,4,8464
212028,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1997/98,MH18,medium,Lower South Rukuru,1827.8,92,21,4,8464
212048,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1997/98,MH18,light,Lower South Rukuru,2924.48,92,21,4,8464
212058,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1997/98,MH18,light,Lower South Rukuru,2193.36,92,21,4,8464
212068,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1997/98,MH18,light,Lower South Rukuru,1279.46,92,21,4,8464
212078,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1997/98,MH18,light,Lower South Rukuru,2558.92,92,21,4,8464
212088,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1997/98,MH18,light,Lower South Rukuru,639.73,92,21,4,8464
212098,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1997/98,MH18,light,Lower South Rukuru,3290.04,92,21,4,8464
212108,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1997/98,MH18,light,Lower South Rukuru,2558.92,92,21,4,8464
212118,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1997/98,MH18,light,Lower South Rukuru,3107.26,92,21,4,8464
212128,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1997/98,MH18,light,Lower South Rukuru,2193.36,92,21,4,8464
212138,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1997/98,MH18,light,Lower South Rukuru,3655.6,92,21,4,8464
212148,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1997/98,MH18,light,Lower South Rukuru,2193.36,92,21,4,8464
212158,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1997/98,MH18,medium,Lower South Rukuru,2558.92,92,21,4,8464
212168,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1997/98,MH18,light,Lower South Rukuru,3582.48807,92,21,4,8464
212178,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1997/98,MH18,light,Lower South Rukuru,3143.81614,92,21,4,8464
212016,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1995/96,MH18,medium,Lower South Rukuru,6324.18772,92,21,4,8464
212026,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1995/96,MH18,medium,Lower South Rukuru,2028.85807,92,21,4,8464
212036,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21203,585000,8742000,1995/96,MH18,light,Lower South Rukuru,3088.98193,92,21,4,8464
212046,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1995/96,MH18,medium,Lower South Rukuru,4386.72,92,21,4,8464
212056,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1995/96,MH18,medium,Lower South Rukuru,3107.26,92,21,4,8464
212066,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1995/96,MH18,medium,Lower South Rukuru,2010.58,92,21,4,8464
212076,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1995/96,MH18,light,Lower South Rukuru,3290.04,92,21,4,8464
212086,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1995/96,MH18,medium,Lower South Rukuru,2741.7,92,21,4,8464
212096,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1995/96,MH18,medium,Lower South Rukuru,2741.7,92,21,4,8464
212106,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1995/96,MH18,medium,Lower South Rukuru,1645.02,92,21,4,8464
212116,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1995/96,MH18,medium,Lower South Rukuru,3472.82,92,21,4,8464
212126,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1995/96,MH18,light,Lower South Rukuru,2284.75,92,21,4,8464
212136,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1995/96,MH18,light,Lower South Rukuru,3655.6,92,21,4,8464
212146,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1995/96,MH18,light,Lower South Rukuru,1827.8,92,21,4,8464
212156,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1995/96,MH18,light,Lower South Rukuru,1462.24,92,21,4,8464
212166,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1995/96,MH18,light,Lower South Rukuru,2101.97,92,21,4,8464
212176,92:21:0+4S,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1995/96,MH18,light,Lower South Rukuru,5044.72807,92,21,4,8464
212016,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21201,591000,8746000,1995/96,MH18,medium,Lower South Rukuru,5227.50807,96,40,0,9216
212026,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21202,581000,8739000,1995/96,MH18,medium,Lower South Rukuru,4386.72,96,40,0,9216
212036,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21203,585000,8742000,1995/96,MH18,light,Lower South Rukuru,2924.48,96,40,0,9216
212046,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21204,597000,8744000,1995/96,MH18,medium,Lower South Rukuru,3838.38,96,40,0,9216
212056,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21205,598000,8746000,1995/96,MH18,medium,Lower South Rukuru,913.9,96,40,0,9216
212066,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21206,600000,8738000,1995/96,MH18,medium,Lower South Rukuru,1279.46,96,40,0,9216
212076,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21207,606000,8738000,1995/96,MH18,light,Lower South Rukuru,3929.77,96,40,0,9216
212086,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21208,603000,8744000,1995/96,MH18,medium,Lower South Rukuru,2924.48,96,40,0,9216
212096,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21209,586000,8737000,1995/96,MH18,medium,Lower South Rukuru,2193.36,96,40,0,9216
212106,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21210,583000,8732000,1995/96,MH18,medium,Lower South Rukuru,1827.8,96,40,0,9216
212116,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21211,589000,8729000,1995/96,MH18,medium,Lower South Rukuru,2741.7,96,40,0,9216
212126,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21212,590000,8735000,1995/96,MH18,light,Lower South Rukuru,2741.7,96,40,0,9216
212136,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21213,591000,8732000,1995/96,MH18,light,Lower South Rukuru,2741.7,96,40,0,9216
212146,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21214,596000,8730000,1995/96,MH18,light,Lower South Rukuru,1188.07,96,40,0,9216
212156,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21215,603000,8735000,1995/96,MH18,light,Lower South Rukuru,913.9,96,40,0,9216
212166,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21216,604000,8730000,1995/96,MH18,light,Lower South Rukuru,1919.19,96,40,0,9216
212176,96:40:00,MZADD,MZADD,Rumphi / North Mzimba,Zombwe,Rumphi,21217,592000,8722000,1995/96,MH18,light,Lower South Rukuru,4606.05614,96,40,0,9216
231028,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23102,558900,8636700,1997/98,MH17,light,Upper South Rukuru,292.448004,0,0,0,0
231038,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23103,575200,8643000,1997/98,MH17,light,Upper South Rukuru,731.12,0,0,0,0
231048,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23104,575200,8643000,1997/98,MH17,light,Upper South Rukuru,968.734035,0,0,0,0
231058,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23105,575200,8643000,1997/98,MH17,light,Upper South Rukuru,182.78,0,0,0,0
231068,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23106,559900,8632000,1997/98,MH17,medium,Upper South Rukuru,1645.02,0,0,0,0
231078,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23107,561500,8644600,1997/98,MH17,medium,Upper South Rukuru,146.224002,0,0,0,0
231128,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23112,563800,8643200,1997/98,MH17,light,Upper South Rukuru,127.945998,0,0,0,0
231138,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23113,563300,8646800,1997/98,MH17,light,Upper South Rukuru,310.726009,0,0,0,0
231148,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23114,570200,8644200,1997/98,MH17,light,Upper South Rukuru,456.95,0,0,0,0
930038,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,93003,587600,8621800,1997/98,MH17,light,Upper South Rukuru,731.12,0,0,0,0
930048,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,93004,580100,8632600,1997/98,MH17,light,Upper South Rukuru,731.12,0,0,0,0
231016,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23101,564400,8637300,1995/96,MH17,medium,Upper South Rukuru,365.56,0,0,0,0
231026,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23102,558900,8636700,1995/96,MH17,light,Upper South Rukuru,329.003991,0,0,0,0
231036,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23103,575200,8643000,1995/96,MH17,light,Upper South Rukuru,658.007983,0,0,0,0
231066,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23106,559900,8632000,1995/96,MH17,medium,Upper South Rukuru,1645.02,0,0,0,0
231076,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23107,561500,8644600,1995/96,MH17,medium,Upper South Rukuru,913.9,0,0,0,0
231086,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23108,568500,8653000,1995/96,MH17,medium,Upper South Rukuru,1827.8,0,0,0,0
231106,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23110,572400,8650900,1995/96,MH17,medium,Upper South Rukuru,456.95,0,0,0,0
231116,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23111,561900,8640500,1995/96,MH17,medium,Upper South Rukuru,767.675965,0,0,0,0
231126,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23112,563800,8643200,1995/96,MH17,medium,Upper South Rukuru,1645.02,0,0,0,0
231136,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23113,563300,8646800,1995/96,MH17,medium,Upper South Rukuru,913.9,0,0,0,0
231146,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23114,570200,8644200,1995/96,MH17,medium,Upper South Rukuru,402.116009,0,0,0,0
930046,0:00:00,MZADD,MZADD,South Mzimba,Champhira,Mzimba,93004,580100,8632600,1995/96,MH17,medium,Upper South Rukuru,694.563991,0,0,0,0
231028,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23102,558900,8636700,1997/98,MH17,light,Upper South Rukuru,1279.46,35,10,2,1225
231038,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23103,575200,8643000,1997/98,MH17,light,Upper South Rukuru,913.9,35,10,2,1225
231048,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23104,575200,8643000,1997/98,MH17,light,Upper South Rukuru,1626.74193,35,10,2,1225
231058,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23105,575200,8643000,1997/98,MH17,light,Upper South Rukuru,913.9,35,10,2,1225
231068,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23106,559900,8632000,1997/98,MH17,medium,Upper South Rukuru,3015.87,35,10,2,1225
231078,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23107,561500,8644600,1997/98,MH17,medium,Upper South Rukuru,731.12,35,10,2,1225
231128,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23112,563800,8643200,1997/98,MH17,light,Upper South Rukuru,548.34,35,10,2,1225
231138,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23113,563300,8646800,1997/98,MH17,light,Upper South Rukuru,767.675965,35,10,2,1225
231148,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,23114,570200,8644200,1997/98,MH17,light,Upper South Rukuru,1023.56798,35,10,2,1225
930038,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,93003,587600,8621800,1997/98,MH17,light,Upper South Rukuru,1169.79202,35,10,2,1225
930048,35:10:0+2S,MZADD,MZADD,South Mzimba,Champhira,Mzimba,93004,580100,8632600,1997/98,MH17,light,Upper South Rukuru,1114.95798,35,10,2,1225
